Time [s]	Pos_0_x [m]	Pos_0_y [m]	Pos_0_z [m]	Pos_x [m]	Pos_y [m]	Pos_z [m]	Force_x [N]	Force_y [N]	Force_z [N]
0.540000	0.610000	0.004276	0.612731	0.610032	0.002858	0.614493	0.000000	0.000000	1.107688
0.550000	0.610000	0.004434	0.612731	0.610033	0.002985	0.614576	0.000000	0.000000	1.147434
0.560000	0.610000	0.004595	0.612731	0.610034	0.003116	0.614662	0.000000	0.000000	1.187787
0.570000	0.610000	0.004759	0.612731	0.610035	0.003249	0.614749	0.000000	0.000000	1.228743
0.580000	0.610000	0.004925	0.612731	0.610036	0.003385	0.614838	0.000000	0.000000	1.270294
0.590000	0.610000	0.005095	0.612731	0.610036	0.003525	0.614929	0.000000	0.000000	1.312434
0.600000	0.610000	0.005267	0.612731	0.610037	0.003667	0.615021	0.000000	0.000000	1.355157
0.610000	0.610000	0.005442	0.612731	0.610038	0.003811	0.615115	0.000000	0.000000	1.398455
0.620000	0.610000	0.005619	0.612731	0.610038	0.003959	0.615211	0.000000	0.000000	1.442322
0.630000	0.610000	0.005800	0.612731	0.610039	0.004110	0.615308	0.000000	0.000000	1.486750
0.640000	0.610000	0.005983	0.612731	0.610039	0.004263	0.615407	0.000000	0.000000	1.531733
0.650000	0.610000	0.006168	0.612731	0.610040	0.004419	0.615507	0.000000	0.000000	1.577264
0.660000	0.610000	0.006357	0.612731	0.610040	0.004578	0.615609	0.000000	0.000000	1.623336
0.670000	0.610000	0.006548	0.612731	0.610041	0.004740	0.615712	0.000000	0.000000	1.669941
0.680000	0.610000	0.006742	0.612731	0.610041	0.004905	0.615817	0.000000	0.000000	1.717071
0.690000	0.610000	0.006939	0.612731	0.610042	0.005072	0.615923	0.000000	0.000000	1.764720
0.700000	0.610000	0.007138	0.612731	0.610042	0.005242	0.616031	0.000000	0.000000	1.812880
0.710000	0.610000	0.007340	0.612731	0.610043	0.005415	0.616140	0.000000	0.000000	1.861543
0.720000	0.610000	0.007545	0.612731	0.610043	0.005591	0.616251	0.000000	0.000000	1.910702
0.730000	0.610000	0.007752	0.612731	0.610043	0.005770	0.616363	0.000000	0.000000	1.960349
0.740000	0.610000	0.007962	0.612731	0.610044	0.005951	0.616476	0.000000	0.000000	2.010475
0.750000	0.610000	0.008175	0.612731	0.610044	0.006135	0.616591	0.000000	0.000000	2.061074
0.760000	0.610000	0.008390	0.612731	0.610044	0.006322	0.616707	0.000000	0.000000	2.112136
0.770000	0.610000	0.008608	0.612731	0.610044	0.006511	0.616824	0.000000	0.000000	2.163655
0.780000	0.610000	0.008828	0.612731	0.610044	0.006704	0.616943	0.000000	0.000000	2.215622
0.790000	0.610000	0.009051	0.612731	0.610045	0.006899	0.617063	0.000000	0.000000	2.268028
0.800000	0.610000	0.009277	0.612731	0.610045	0.007096	0.617184	0.000000	0.000000	2.320866
0.810000	0.610000	0.009505	0.612731	0.610045	0.007297	0.617307	0.000000	0.000000	2.374127
0.820000	0.610000	0.009736	0.612731	0.610045	0.007500	0.617431	0.000000	0.000000	2.427802
0.830000	0.610000	0.009970	0.612731	0.610045	0.007706	0.617556	0.000000	0.000000	2.481884
0.840000	0.610000	0.010206	0.612731	0.610045	0.007914	0.617682	0.000000	0.000000	2.536363
0.850000	0.610000	0.010444	0.612731	0.610045	0.008125	0.617809	0.000000	0.000000	2.591232
0.860000	0.610000	0.010686	0.612731	0.610045	0.008339	0.617938	0.000000	0.000000	2.646480
0.870000	0.610000	0.010929	0.612731	0.610045	0.008555	0.618068	0.000000	0.000000	2.702101
0.880000	0.610000	0.011175	0.612731	0.610045	0.008774	0.618198	0.000000	0.000000	2.758084
0.890000	0.610000	0.011424	0.612731	0.610045	0.008996	0.618330	0.000000	0.000000	2.814421
0.900000	0.610000	0.011675	0.612731	0.610045	0.009220	0.618463	0.000000	0.000000	2.871104
0.910000	0.610000	0.011929	0.612731	0.610045	0.009447	0.618597	0.000000	0.000000	2.928122
0.920000	0.610000	0.012185	0.612731	0.610044	0.009677	0.618733	0.000000	0.000000	2.985468
0.930000	0.610000	0.012444	0.612731	0.610044	0.009909	0.618869	0.000000	0.000000	3.043132
0.940000	0.610000	0.012705	0.612731	0.610044	0.010144	0.619006	0.000000	0.000000	3.101105
0.950000	0.610000	0.012969	0.612731	0.610044	0.010381	0.619144	0.000000	0.000000	3.159377
0.960000	0.610000	0.013235	0.612731	0.610044	0.010621	0.619283	0.000000	0.000000	3.217941
0.970000	0.610000	0.013504	0.612731	0.610043	0.010863	0.619423	0.000000	0.000000	3.276785
0.980000	0.610000	0.013775	0.612731	0.610043	0.011108	0.619564	0.000000	0.000000	3.335902
0.990000	0.610000	0.014048	0.612731	0.610043	0.011355	0.619706	0.000000	0.000000	3.395282
1.000000	0.610000	0.014324	0.612731	0.610042	0.011605	0.619849	0.000000	0.000000	3.454915
1.010000	0.610000	0.014602	0.612731	0.610042	0.011858	0.619993	0.000000	0.000000	3.514792
1.020000	0.610000	0.014882	0.612731	0.610042	0.012113	0.620137	0.000000	0.000000	3.574904
1.030000	0.610000	0.015165	0.612731	0.610041	0.012370	0.620282	0.000000	0.000000	3.635240
1.040000	0.610000	0.015451	0.612731	0.610041	0.012630	0.620429	0.000000	0.000000	3.695792
1.050000	0.610000	0.015738	0.612731	0.610040	0.012892	0.620575	0.000000	0.000000	3.756551
1.060000	0.610000	0.016028	0.612731	0.610040	0.013157	0.620723	0.000000	0.000000	3.817505
1.070000	0.610000	0.016321	0.612731	0.610039	0.013424	0.620871	0.000000	0.000000	3.878646
1.080000	0.610000	0.016615	0.612731	0.610039	0.013694	0.621020	0.000000	0.000000	3.939964
1.090000	0.610000	0.016912	0.612731	0.610038	0.013966	0.621170	0.000000	0.000000	4.001450
1.100000	0.610000	0.017212	0.612731	0.610038	0.014241	0.621320	0.000000	0.000000	4.063093
1.110000	0.610000	0.017513	0.612731	0.610037	0.014518	0.621471	0.000000	0.000000	4.124885
1.120000	0.610000	0.017817	0.612731	0.610037	0.014797	0.621623	0.000000	0.000000	4.186814
1.130000	0.610000	0.018123	0.612731	0.610036	0.015079	0.621775	0.000000	0.000000	4.248872
1.140000	0.610000	0.018431	0.612731	0.610035	0.015363	0.621928	0.000000	0.000000	4.311049
1.150000	0.610000	0.018742	0.612731	0.610035	0.015650	0.622081	0.000000	0.000000	4.373334
1.160000	0.610000	0.019054	0.612731	0.610034	0.015938	0.622235	0.000000	0.000000	4.435718
1.170000	0.610000	0.019369	0.612731	0.610033	0.016230	0.622389	0.000000	0.000000	4.498191
1.180000	0.610000	0.019687	0.612731	0.610033	0.016523	0.622544	0.000000	0.000000	4.560744
1.190000	0.610000	0.020006	0.612731	0.610032	0.016819	0.622699	0.000000	0.000000	4.623366
1.200000	0.610000	0.020327	0.612731	0.610031	0.017117	0.622855	0.000000	0.000000	4.686047
