Time [s]	Pos_0_x [m]	Pos_0_y [m]	Pos_0_z [m]	Pos_x [m]	Pos_y [m]	Pos_z [m]	Force_x [N]	Force_y [N]	Force_z [N]
0.000000	0.610000	0.001004	0.612731	0.610000	0.000000	0.612731	0.000000	0.000000	0.062913
0.010000	0.610000	0.001024	0.612731	0.610000	0.000098	0.612737	0.000000	0.000000	0.065462
0.020000	0.610000	0.001045	0.612731	0.610000	0.000167	0.612743	0.000000	0.000000	0.068115
0.030000	0.610000	0.001066	0.612731	0.610001	0.000239	0.612750	0.000000	0.000000	0.070874
0.040000	0.610000	0.001087	0.612731	0.610001	0.000306	0.612758	0.000000	0.000000	0.073743
0.050000	0.610000	0.001109	0.612731	0.610001	0.000370	0.612766	0.000000	0.000000	0.076728
0.060000	0.610000	0.001131	0.612731	0.610001	0.000432	0.612775	0.000000	0.000000	0.079833
0.070000	0.610000	0.001154	0.612731	0.610002	0.000491	0.612784	0.000000	0.000000	0.083062
0.080000	0.610000	0.001177	0.612731	0.610002	0.000547	0.612793	0.000000	0.000000	0.086421
0.090000	0.610000	0.001200	0.612731	0.610002	0.000601	0.612803	0.000000	0.000000	0.089914
0.100000	0.610000	0.001224	0.612731	0.610003	0.000653	0.612813	0.000000	0.000000	0.093547
0.110000	0.610000	0.001249	0.612731	0.610003	0.000704	0.612824	0.000000	0.000000	0.097325
0.120000	0.610000	0.001274	0.612731	0.610003	0.000752	0.612835	0.000000	0.000000	0.101254
0.130000	0.610000	0.001299	0.612731	0.610003	0.000799	0.612846	0.000000	0.000000	0.105340
0.140000	0.610000	0.001325	0.612731	0.610004	0.000844	0.612857	0.000000	0.000000	0.109589
0.150000	0.610000	0.001352	0.612731	0.610004	0.000888	0.612869	0.000000	0.000000	0.114007
0.160000	0.610000	0.001379	0.612731	0.610004	0.000930	0.612881	0.000000	0.000000	0.118601
0.170000	0.610000	0.001407	0.612731	0.610004	0.000971	0.612892	0.000000	0.000000	0.123378
0.180000	0.610000	0.001435	0.612731	0.610004	0.001012	0.612905	0.000000	0.000000	0.128344
0.190000	0.610000	0.001463	0.612731	0.610005	0.001051	0.612917	0.000000	0.000000	0.133508
0.200000	0.610000	0.001493	0.612731	0.610005	0.001090	0.612929	0.000000	0.000000	0.138876
0.210000	0.610000	0.001523	0.612731	0.610005	0.001128	0.612942	0.000000	0.000000	0.144456
0.220000	0.610000	0.001553	0.612731	0.610005	0.001165	0.612955	0.000000	0.000000	0.150258
0.230000	0.610000	0.001584	0.612731	0.610005	0.001202	0.612967	0.000000	0.000000	0.156288
0.240000	0.610000	0.001616	0.612731	0.610005	0.001239	0.612981	0.000000	0.000000	0.162556
0.250000	0.610000	0.001648	0.612731	0.610005	0.001275	0.612994	0.000000	0.000000	0.169070
0.260000	0.610000	0.001681	0.612731	0.610006	0.001311	0.613007	0.000000	0.000000	0.175841
0.270000	0.610000	0.001715	0.612731	0.610006	0.001346	0.613021	0.000000	0.000000	0.182878
0.280000	0.610000	0.001749	0.612731	0.610006	0.001382	0.613035	0.000000	0.000000	0.190190
0.290000	0.610000	0.001784	0.612731	0.610006	0.001417	0.613049	0.000000	0.000000	0.197789
0.300000	0.610000	0.001819	0.612731	0.610006	0.001452	0.613064	0.000000	0.000000	0.205684
0.310000	0.610000	0.001856	0.612731	0.610006	0.001488	0.613079	0.000000	0.000000	0.213887
0.320000	0.610000	0.001893	0.612731	0.610006	0.001523	0.613094	0.000000	0.000000	0.222409
0.330000	0.610000	0.001930	0.612731	0.610006	0.001559	0.613109	0.000000	0.000000	0.231263
0.340000	0.610000	0.001969	0.612731	0.610006	0.001595	0.613125	0.000000	0.000000	0.240459
0.350000	0.610000	0.002008	0.612731	0.610007	0.001631	0.613142	0.000000	0.000000	0.250012
0.360000	0.610000	0.002048	0.612731	0.610007	0.001667	0.613159	0.000000	0.000000	0.259933
0.370000	0.610000	0.002089	0.612731	0.610007	0.001704	0.613176	0.000000	0.000000	0.270236
0.380000	0.610000	0.002130	0.612731	0.610007	0.001741	0.613194	0.000000	0.000000	0.280935
0.390000	0.610000	0.002173	0.612731	0.610007	0.001778	0.613212	0.000000	0.000000	0.292044
0.400000	0.610000	0.002216	0.612731	0.610007	0.001816	0.613231	0.000000	0.000000	0.303577
0.410000	0.610000	0.002260	0.612731	0.610007	0.001854	0.613251	0.000000	0.000000	0.315551
0.420000	0.610000	0.002305	0.612731	0.610008	0.001893	0.613271	0.000000	0.000000	0.327979
0.430000	0.610000	0.002351	0.612731	0.610008	0.001932	0.613293	0.000000	0.000000	0.340879
0.440000	0.610000	0.002398	0.612731	0.610008	0.001972	0.613314	0.000000	0.000000	0.354266
0.450000	0.610000	0.002445	0.612731	0.610008	0.002013	0.613337	0.000000	0.000000	0.368158
0.460000	0.610000	0.002494	0.612731	0.610008	0.002054	0.613361	0.000000	0.000000	0.382571
0.470000	0.610000	0.002543	0.612731	0.610009	0.002096	0.613385	0.000000	0.000000	0.397524
0.480000	0.610000	0.002594	0.612731	0.610009	0.002138	0.613410	0.000000	0.000000	0.413034
0.490000	0.610000	0.002645	0.612731	0.610009	0.002181	0.613437	0.000000	0.000000	0.429121
