Time [s]	Pos_0_x [m]	Pos_0_y [m]	Pos_0_z [m]	Pos_x [m]	Pos_y [m]	Pos_z [m]	Force_x [N]	Force_y [N]	Force_z [N]
0.540000	0.610000	0.002918	0.612731	0.610003	0.002406	0.613173	0.000000	0.000000	0.232280
0.550000	0.610000	0.002976	0.612731	0.610003	0.002454	0.613184	0.000000	0.000000	0.238380
0.560000	0.610000	0.003035	0.612731	0.610003	0.002503	0.613196	0.000000	0.000000	0.244634
0.570000	0.610000	0.003095	0.612731	0.610003	0.002552	0.613208	0.000000	0.000000	0.251048
0.580000	0.610000	0.003156	0.612731	0.610004	0.002603	0.613220	0.000000	0.000000	0.257625
0.590000	0.610000	0.003219	0.612731	0.610004	0.002654	0.613232	0.000000	0.000000	0.264368
0.600000	0.610000	0.003282	0.612731	0.610004	0.002707	0.613245	0.000000	0.000000	0.271282
0.610000	0.610000	0.003347	0.612731	0.610004	0.002760	0.613259	0.000000	0.000000	0.278370
0.620000	0.610000	0.003413	0.612731	0.610004	0.002815	0.613272	0.000000	0.000000	0.285638
0.630000	0.610000	0.003480	0.612731	0.610004	0.002871	0.613286	0.000000	0.000000	0.293088
0.640000	0.610000	0.003549	0.612731	0.610004	0.002927	0.613301	0.000000	0.000000	0.300725
0.650000	0.610000	0.003619	0.612731	0.610004	0.002985	0.613315	0.000000	0.000000	0.308554
0.660000	0.610000	0.003690	0.612731	0.610004	0.003044	0.613331	0.000000	0.000000	0.316578
0.670000	0.610000	0.003763	0.612731	0.610004	0.003104	0.613346	0.000000	0.000000	0.324803
0.680000	0.610000	0.003837	0.612731	0.610005	0.003165	0.613362	0.000000	0.000000	0.333233
0.690000	0.610000	0.003913	0.612731	0.610005	0.003227	0.613379	0.000000	0.000000	0.341872
0.700000	0.610000	0.003990	0.612731	0.610005	0.003290	0.613395	0.000000	0.000000	0.350726
0.710000	0.610000	0.004068	0.612731	0.610005	0.003355	0.613413	0.000000	0.000000	0.359798
0.720000	0.610000	0.004148	0.612731	0.610005	0.003421	0.613431	0.000000	0.000000	0.369094
0.730000	0.610000	0.004229	0.612731	0.610005	0.003488	0.613449	0.000000	0.000000	0.378620
0.740000	0.610000	0.004312	0.612731	0.610005	0.003557	0.613468	0.000000	0.000000	0.388379
0.750000	0.610000	0.004397	0.612731	0.610006	0.003627	0.613487	0.000000	0.000000	0.398377
0.760000	0.610000	0.004483	0.612731	0.610006	0.003698	0.613506	0.000000	0.000000	0.408620
0.770000	0.610000	0.004571	0.612731	0.610006	0.003770	0.613527	0.000000	0.000000	0.419112
0.780000	0.610000	0.004660	0.612731	0.610006	0.003844	0.613547	0.000000	0.000000	0.429859
0.790000	0.610000	0.004751	0.612731	0.610006	0.003920	0.613569	0.000000	0.000000	0.440866
0.800000	0.610000	0.004844	0.612731	0.610006	0.003996	0.613590	0.000000	0.000000	0.452140
0.810000	0.610000	0.004939	0.612731	0.610006	0.004075	0.613613	0.000000	0.000000	0.463685
0.820000	0.610000	0.005035	0.612731	0.610007	0.004154	0.613636	0.000000	0.000000	0.475506
0.830000	0.610000	0.005134	0.612731	0.610007	0.004236	0.613659	0.000000	0.000000	0.487611
0.840000	0.610000	0.005234	0.612731	0.610007	0.004319	0.613683	0.000000	0.000000	0.500005
0.850000	0.610000	0.005336	0.612731	0.610007	0.004403	0.613708	0.000000	0.000000	0.512693
0.860000	0.610000	0.005440	0.612731	0.610007	0.004489	0.613733	0.000000	0.000000	0.525681
0.870000	0.610000	0.005545	0.612731	0.610008	0.004577	0.613759	0.000000	0.000000	0.538977
0.880000	0.610000	0.005653	0.612731	0.610008	0.004666	0.613785	0.000000	0.000000	0.552584
0.890000	0.610000	0.005763	0.612731	0.610008	0.004757	0.613812	0.000000	0.000000	0.566511
0.900000	0.610000	0.005875	0.612731	0.610008	0.004850	0.613840	0.000000	0.000000	0.580763
0.910000	0.610000	0.005989	0.612731	0.610008	0.004945	0.613869	0.000000	0.000000	0.595346
0.920000	0.610000	0.006105	0.612731	0.610008	0.005041	0.613898	0.000000	0.000000	0.610266
0.930000	0.610000	0.006223	0.612731	0.610009	0.005139	0.613928	0.000000	0.000000	0.625531
0.940000	0.610000	0.006343	0.612731	0.610009	0.005239	0.613958	0.000000	0.000000	0.641146
0.950000	0.610000	0.006466	0.612731	0.610009	0.005341	0.613989	0.000000	0.000000	0.657117
0.960000	0.610000	0.006591	0.612731	0.610009	0.005445	0.614021	0.000000	0.000000	0.673452
